idMuni;ano;Mes;nomefonte;categoria;nomecategoria;origem;nomeorigem;especie;nomeespecie;rubrica;nomerubrica;alinea;nomealinea;subalinea;nomesubalinea;prevista;arrecadada
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172101000.0;Participacao na Receita da Uniao;172101050.0;Cota-Parte do ITR;     738.000,00;      34.923,98;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172136000.0;Transferencia Financeira - LC n. 87/96;172136000.0;Transferencia Financeira - LC n. 87/96;   1.480.000,00;     121.392,02;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172199000.0;Outras Transferencias da Uniao;172199001.0;Apoio Financeiro ao Municipio;           0,00;   1.285.475,75;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172199000.0;Outras Transferencias da Uniao;172199009.0;Demais Transferencias da Uniao;   5.500.000,00;     119.239,88;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201010.0;Cota-Parte do ICMS; 266.671.000,00;  18.958.784,03;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201020.0;Cota-Parte do IPVA;  49.500.000,00;   2.691.115,64;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201040.0;Cota-Parte do IPI sobre Exportacao;   1.095.000,00;      14.662,96;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172299000.0;Outras Transferencias do Estado;172299990.0;Demais Transferencias do Estado;     100.000,00;           0,00;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191138000.0;Multas e Juros de Mora do IPTU;191138000.0;Multas e Juros de Mora do IPTU;   2.600.000,00;     232.236,91;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191139000.0;Multas e Juros de Mora do ITBI;191139000.0;Multas e Juros de Mora do ITBI;       5.000,00;           0,00;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191140000.0;Multas e Juros de Mora do ISS;191140000.0;Multas e Juros de Mora do ISS;     495.000,00;      32.050,68;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191198000.0;Multas e Juros das Contribuicoes de Melhoria;191198000.0;Multas e Juros das Contribuicoes de Melhoria;     150.000,00;      16.324,66;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191199000.0;Multas e Juros de Mora de Outros Tributos;191199000.0;Multas e Juros de Mora de Outros Tributos;     134.000,00;      11.834,76;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191311000.0;Multas e Juros Mora Divida Ativa do IPTU;191311000.0;Multas e Juros Mora Divida Ativa do IPTU;   2.200.000,00;     165.205,54;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191312000.0;Multas e Juros Mora Divida Ativa do ITBI;191312000.0;Multas e Juros Mora Divida Ativa do ITBI;       5.000,00;           0,00;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191313000.0;Multas e Juros Mora Divida Ativa do ISS;191313000.0;Multas e Juros Mora Divida Ativa do ISS;     665.000,00;      27.807,25;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191398000.0;Multas e Juros Mora Div.Ativa Contrib. Melhoria;191398000.0;Multas e Juros Mora Div.Ativa Contrib. Melhoria;      30.000,00;       3.588,40;
50027404.0;2010.0;1.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191399000.0;Multas e Juros Mora Div.Ativa Outros Tributos;191399000.0;Multas e Juros Mora Div.Ativa Outros Tributos;      20.000,00;       5.973,83;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111202000.0;Imposto s/ Prop. Predial e Territorial Urbana;111202010.0;Imposto s/ Prop. Territorial Urbana;  25.100.000,00;  16.619.287,34;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111202000.0;Imposto s/ Prop. Predial e Territorial Urbana;111202020.0;Imposto s/ Prop. Predial Urbana; 112.000.000,00;  55.752.240,11;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111204000.0;Imposto s/ Renda e Proventos de Qualquer Natureza;111204310.0;Imposto de Renda Retido nas Fontes s/ Rend. Trab.;  36.300.000,00;   2.267.174,01;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111204000.0;Imposto s/ Renda e Proventos de Qualquer Natureza;111204340.0;Imposto de Rende Retido nas Fontes s/ Outros Rend.;     100.000,00;       4.747,59;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111208000.0;"Imp.s/Transm. ""Inter Vivos"" Bens Imoveis";111208000.0;"Imp.s/Transm. ""Inter Vivos"" Bens Imoveis";  19.900.000,00;   1.514.300,33;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111300000.0;111305000.0;Imposto sobre Servicos de Qualquer Natureza;111305010.0;Imposto sobre Servicos de Qualquer Natureza; 135.600.000,00;   9.143.375,39;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112121000.0;Taxa de Controle e Fiscalizacao Ambiental;112121000.0;Taxa de Controle e Fiscalizacao Ambiental;     330.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112125000.0;Taxa Licenca p/Func. Est. Com., Ind. e Prest. Serv;112125000.0;Taxa Licenca p/Func. Est. Com., Ind. e Prest. Serv;   2.800.000,00;   1.767.725,64;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112126000.0;Taxa de Publicidade Comercial;112126000.0;Taxa de Publicidade Comercial;   1.800.000,00;   1.118.914,13;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112127000.0;Taxa de Apreensao e Deposito;112127000.0;Taxa de Apreensao e Deposito;      20.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112128000.0;Taxa Funcion. Estab. Horario Especial;112128000.0;Taxa Funcion. Estab. Horario Especial;     200.000,00;      40.365,59;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112129000.0;Taxa Licenca para Execucao de Obras;112129000.0;Taxa Licenca para Execucao de Obras;   1.400.000,00;     200.063,97;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112131000.0;Taxa Utilizacao Area de Dominio Publico;112131000.0;Taxa Utilizacao Area de Dominio Publico;     300.000,00;     145.740,45;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112136000.0;Taxa Apreensao, Dep. ou Liberacao de Animais;112136000.0;Taxa Apreensao, Dep. ou Liberacao de Animais;      30.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112212000.0;Emolumentos e Custas Processuais Administrativas;112212001.0;Emolumentos e Custas do IPTU;   3.400.000,00;   2.169.812,05;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112212000.0;Emolumentos e Custas Processuais Administrativas;112212009.0;Outros Emulumentos e Custas Processuais Administr.;   1.400.000,00;     218.978,04;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112290000.0;Taxa de Limpeza Publica;112290000.0;Taxa de Limpeza Publica;  10.200.000,00;   4.985.894,53;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;113000000.0;Contribuicao de Melhoria;113000000.0;113004000.0;Contrib.Melhoria p/Pavim.e Obras Complementares;113004000.0;Contrib.Melhoria p/Pavim.e Obras Complementares;   5.000.000,00;     570.163,64;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;131000000.0;Receitas Imobiliarias;131100000.0;131199000.0;Outras Receitas de Alugueis;131199000.0;Outras Receitas de Alugueis;      60.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;131000000.0;Receitas Imobiliarias;131200000.0;131200000.0;Arrendamentos;131200001.0;Arrendamentos do Soter;      69.000,00;       3.601,08;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;132000000.0;Receitas de Valores Mobiliarios;132500000.0;132501000.0;Remuneracao Depositos Recursos Vinculados;132501993.0;Rendimentos de Alienacao do Soter;       1.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;132000000.0;Receitas de Valores Mobiliarios;132500000.0;132502000.0;Rendimentos Recursos Proprios;132502990.0;Remuneracao Outros Dep.Rec.nao Vinculados;   9.150.000,00;     115.840,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133100000.0;133101000.0;Receita de Concessoes e Permissoes - Serv. Transp.;133101050.0;Rec. Outorga Serv. Transp. Coletivo Local e Interm;     600.000,00;      83.335,30;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999001.0;Concessao de Servicos de Agua e Esgoto;   2.070.000,00;     161.014,49;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999002.0;Concessao de Servicos Funerarios;     100.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999003.0;Outorga Onerosa do Direito de Construir;     550.000,00;      37.140,61;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999005.0;Receita de Outorga de Servicos Funerarios;     100.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITA INDUSTRIAL;153000000.0;Receita da Industria de Construcao;153000000.0;153000000.0;Receita da Industria de Construcao;153000000.0;Receita da Industria de Construcao;     180.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160001000.0;Servicos Comerciais;160001020.0;Serv.Comerc.Livros,Periodicos,Mat.Escol.e Public.;       1.000,00;          81,50;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160013000.0;Servicos Administrativos;160013010.0;Servicos de Inscricao em Concursos Publicos;       5.000,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160013000.0;Servicos Administrativos;160013020.0;Servicos de Venda de Editais;      11.000,00;          50,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172101000.0;Participacao na Receita da Uniao;172101020.0;Cota-Parte do FPM; 103.016.000,00;   9.288.638,61;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172101000.0;Participacao na Receita da Uniao;172101050.0;Cota-Parte do ITR;     738.000,00;       4.885,52;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172136000.0;Transferencia Financeira - LC n. 87/96;172136000.0;Transferencia Financeira - LC n. 87/96;   1.480.000,00;     121.392,02;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172199000.0;Outras Transferencias da Uniao;172199001.0;Apoio Financeiro ao Municipio;           0,00;           0,00;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172199000.0;Outras Transferencias da Uniao;172199009.0;Demais Transferencias da Uniao;   5.500.000,00;     119.450,07;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201010.0;Cota-Parte do ICMS; 266.671.000,00;  18.163.899,42;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201020.0;Cota-Parte do IPVA;  49.500.000,00;  23.495.019,98;
50027404.0;2010.0;2.0;RECURSOS DO TESOURO;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201040.0;Cota-Parte do IPI sobre Exportacao;   1.095.000,00;           0,00;
